Video_ID,Author,Published At,Comment,cleaned_comment
uN2RQyPEl1Y,@NursiaLantu,2025-02-26T03:49:08Z,",👍👍👍👍",
uN2RQyPEl1Y,@arieiklb7178,2025-02-26T00:07:24Z,satu2 nya jalan kecerahan negara ini tumpas habis oligarki dan dan seluruh antek2 nya,satu2 nya jalan cerah negara tumpas habis oligarki antek2 nya
uN2RQyPEl1Y,@SetyawanPras,2025-02-25T18:27:58Z,Tlong komentrnya hanya mantap bagemaa biang kerok  biadap itu bisa di tangkap kalo GK  jangan mimpi Indonesia rakyatnya bia sjahtra  oknum pejabat brengsek,tlong komentrnya mantap bagemaa biang kerok biadap tangkap kalo gk mimpi indonesia rakyat bia sjahtra oknum jabat brengsek
uN2RQyPEl1Y,@Sutikno23-gu7kx,2025-02-25T17:17:27Z,SAID DADU PEMBELA RAAYAP KECIL BER ARTI RAYAP YNG ADA DI DALAM TANAH ITU,said dadu bela raayap kecil ber arti rayap yng ada di dalam tanah itu
uN2RQyPEl1Y,@Sutikno23-gu7kx,2025-02-25T17:13:18Z,SAIT DADU PAHLAWAN PARA KEWAN SEMOGA CEPAT BUAT HEWAN KORBAN BESOK AMIIN YAROBBAL ALAMIiiiiN,sait dadu pahlawan para wan moga cepat buat hewan korban besok amiin yarobbal alamiiiiin
uN2RQyPEl1Y,@bapak2022,2025-02-25T14:31:37Z,Said Didu pahlawan rakyat kecil SMG said Didu di beri kesehatan dan keselamatan,said didu pahlawan rakyat smg said didu sehat selamat
uN2RQyPEl1Y,@ApaApaiya-s1n,2025-02-25T14:04:33Z,Rakyat kecil mana??,rakyat
uN2RQyPEl1Y,@sofof-q6v,2025-02-24T18:39:27Z,mahasewa tuntan kalian tidak jelas.hanya menguntung segelintir orang2 jahat.,mahasewa tuntan jelashanya untung gelintir orang2 jahat
uN2RQyPEl1Y,@AgusYuliadi-l5k,2025-02-24T17:11:38Z,Pager laut gmn bang dah beres belom....??? Kok udh gx muncul lagi d sosmed.😂😂,pager laut gmn bang dah beres bom kok udh gx muncul d sosmed
uN2RQyPEl1Y,@mansormaxs1445,2025-02-24T15:49:01Z,Adili Jokowi,adil jokowi
uN2RQyPEl1Y,@jamilahjamilah6939,2025-02-24T13:27:03Z,"KENAPA YAA,KALAU MEMANG PAK JOKOWI JADI PRESIDEN PAKAI IJAZAH PALSU KOK BISA DIPILIH JADI PRESIDEN SAMPE 2PERIODE, SEHARUSNYA DARI DULU SUDAH DI SELIDIKI KALAU MAU NYALON PRESIDEN DARI LULUSAN APA PERGURUAN APA, TAPI SETELAH PENSIUN ADI PRESIDEN BARU DI UNGKIT2 TENTANG IJAZAH WAH BENAR2 MEMBAGONGKAN😂😂😂😂😂😂😂😂",kenapa yaakalau memang pak jokowi jadi presiden pakai ijazah palsu kok bisa pilih jadi presiden sampe 2periode harus dari dulu sudah di selidik kalau mau nyalon presiden dari lulus apa guru apa tapi telah pensiun adi presiden baru di ungkit2 tentang ijazah wah benar2 bagong
uN2RQyPEl1Y,@AminjayaJaya-r4v,2025-02-24T12:19:07Z,Saya seorang ibu hanya memohon tegakkan keadilan dan kebenaran demi anak cucu kita kelak bukakan tabir kegelapan ini agar terang benderang saya yakin masih banyak orang orang yang berhati bersih allah akan mengirimkan kanya tunggu waktunya akan tiba yang salah akan seleh itu udah pasti hukum allah itu nyata,saya mohon tegak adil benar anak cucu kelak buka tabir gelap terang benderang orang orang hati bersih allah kirim kanya tunggu salah seleh udah hukum allah nyata
uN2RQyPEl1Y,@surmiyatisurmiyati1760,2025-02-24T11:56:49Z,jangan berhenti. teruslah melawan sampai keadilan untuk rakyat di tegakkan.,henti terus lawan adil rakyat tegak
uN2RQyPEl1Y,@wijiharto561,2025-02-24T11:43:55Z,"Solo yang memunculkan Solo juga yg wajib membereskan ,ayo bergeraklah.",solo muncul solo wajib beres ayo gerak
uN2RQyPEl1Y,@juliasdinjaya807,2025-02-24T10:58:46Z,Semangat,semangat
uN2RQyPEl1Y,@muryanimuryani2986,2025-02-24T09:35:25Z,Seret dia ke penjara adili dan miskinkan,seret penjara adil miskin
uN2RQyPEl1Y,@user-xm4ne1xy7u,2025-02-24T08:23:27Z,"Tunjukkan pak Prabowo anda presiden yg benar-benar menegakkan keadilan dan kemakmuran rakyat mu. Jangan membela pejabat/orang yg bermasalah. Penuhi tuntutan rakyat untuk mengadili Jokowi, anak dan kroninya. Itu tuntutan rakyat dgn harga nati. !",tunjuk prabowo presiden benarbenar tegak adil makmur rakyat mu jangan bela pejabatorang masalah penuh tuntut rakyat adil jokowi anak kroni itu tuntut rakyat harga nati
uN2RQyPEl1Y,@sudinsilalahi1454,2025-02-24T07:47:14Z,"Takut garis keras berkuasa, lebih baiklah Pak Prabowo.",takut garis keras kuasa baik pak prabowo
uN2RQyPEl1Y,@pakdarto8732,2025-02-24T06:52:21Z,Sang provokator...,sang provokator
uN2RQyPEl1Y,@ediwiharso1072,2025-02-24T05:13:38Z,Si mulyono raja mafia kejahatan dan raja koruptor,si mulyono raja mafia jahat raja koruptor
uN2RQyPEl1Y,@SriMulyani-hc2hd,2025-02-24T03:55:50Z,Uang tambang nekel dan bausit kemana pak,uang tambang nekel bausit mana
uN2RQyPEl1Y,@SriMulyani-hc2hd,2025-02-24T03:53:54Z,Betul pak setuju,betul tuju
uN2RQyPEl1Y,@RossDiana-ze5xj,2025-02-24T03:31:22Z,masa depan dihancurkan parah mahasewa 😅😅😅😅,hancur parah mahasewa
uN2RQyPEl1Y,@ketutkarmawirata429,2025-02-24T02:21:15Z,❤,
uN2RQyPEl1Y,@misrakwibowo1152,2025-02-24T01:51:09Z,"Ternyata emang dak biso dak boleh masok nian , dak boleh dak biso di kasih akses perekonomian Samo pasar nian",nyata emang dak biso dak masok nian dak dak biso kasih akses ekonomi samo pasar nian
uN2RQyPEl1Y,@donidoank7237,2025-02-24T01:10:55Z,😂😂😂😂😂klw ada bukti nya kn gampang salah nya apa korupsi apa tinggal laporin deh.jngn cma koar2 doang,klw bukti nya kn gampang salah nya korupsi tinggal laporin dehjngn cma koar2 doang
uN2RQyPEl1Y,@Ramlan-p7y,2025-02-23T23:43:08Z,Said dadu yg gelap otaknya sdh dirasuki iblis manusia yg tidak terpakai negara perlu diusir dari nkri karna hanya membuat kepnaran,said dadu gelap otak sdh rasuk iblis manusia pakai negara usir nkri karna kepnaran
uN2RQyPEl1Y,@faridsoffasoffa4980,2025-02-23T23:32:30Z,CAHAYA ITU AKAN DATANG DARI SOLO.<br>Kebiadaban di negeri ini sudah mencapai puncaknya.<br>Satu satunya harapan hanya ada pada kaum muda dan mahasiswa.....,cahaya itu akan datang dari solobrkebiadaban negeri capai puncaknyabrsatu satu harap kaum muda mahasiswa
uN2RQyPEl1Y,@MagyooGio,2025-02-23T22:28:09Z,"Kalau memang tau sedemikian  parahnya negara di masa jokowi. <br>Kenapa p.prabowo jadi sasaran?<br>Apa maksud dari keterangannya. Thdp mahasiswa  , kok tdk di bicarakan di masa jokowi. <br>Apa bisa dipertanggung jawabkan semua omongannya .<br>Sekarang apa yg dpt di perbuat ? Berdemo ,bikin kerusuhan  menjelek - jelekkan satu dgn lainnya atau gimana...<br>Semangat p.prabowo",kalau tau parah negara jokowi brkenapa pprabowo sasaranbrapa maksud terang thdp mahasiswa bicara jokowi brapa tanggung jawab omong brsekarang dpt buat demo bikin rusuh jelek jelek gimanabrsemangat pprabowo
uN2RQyPEl1Y,@erwinamar8856,2025-02-23T18:13:35Z,"Benar-benar gelap para pejabat  negeri kokoha ini, memberi contoh tidak baik",benarbenar gelap jabat negeri kokoha contoh
uN2RQyPEl1Y,@bonk333,2025-02-23T18:09:33Z,"RUU kebijakan, konstitusi, hukum, birokrasi semua bobrok sampai lautpun bisa di kapling !!! Plonga plongo tapi daya hancurnya sangat luar biasa untuk merusak tatanan negara.<br><a href=""http://www.youtube.com/results?search_query=%23bapakkebobrokan"">#bapakkebobrokan</a>",ruu bijak konstitusi hukum birokrasi bobrok laut kapling plonga plongo daya hancur rusak tatanan negarabra href
uN2RQyPEl1Y,@hockysamiadji4279,2025-02-23T16:41:37Z,HAHAHA...HARUSNYA BPK JADI PRESIDEN!!!....MUNGKIN INDONESIA AKAN LEBIH MAJU😂😂😂...,hahahaharusnya bpk jadi presidenmungkin indonesia akan lebih maju
uN2RQyPEl1Y,@ketuttana8619,2025-02-23T16:06:43Z,Bersihkanlah hatimu dulu sebelum anda mengofori negara yg sdh merdeka,sih hati mengofori negara sdh merdeka
uN2RQyPEl1Y,@helmykhan4797,2025-02-23T15:53:19Z,"Merdeka  , selamatkan Pertiwi Nusantara dari Penjajahan Raja Jawa komunis dan komunis China    , <br>Rewa ki Puang  !!!",merdeka selamat pertiwi nusantara jajah raja jawa komunis komunis china brrewa ki puang
uN2RQyPEl1Y,@muljatyarifin7266,2025-02-23T15:44:23Z,Negara indonesia sdh ganti negara jokowi😂😂😂😂,negara indonesia sdh ganti negara jokowi
uN2RQyPEl1Y,@mamarmamar8907,2025-02-23T15:41:12Z,ENERGI BANGSA HABIS DARI MULAI 2014 SAMPAI DENGAN SEKARANG TIDAK BERUJUNG KEGADUHAN DEMI KEGADUHAN WALAUPUN PRESIDENT SUDAH BERGANTI KARENA KEBRLANJUTAN DARI SUMBER KEGELAPAN KEMUNGKINAN SAMPAI 2029 DAN STERUSNYA SELAMA JOKOWI TIDAK DI ADILI,energi bangsa habis dari mulai 2014 sampai dengan sekarang tidak ujung gaduh demi gaduh walaupun president sudah ganti karena kebrlanjutan dari sumber gelap mungkin sampai 2029 dan sterusnya lama jokowi tidak di adil
uN2RQyPEl1Y,@alnuril,2025-02-23T15:16:24Z,"Ngomong doang,, bakar dong rumahnya,,, ajak 10rb rakyat dan suruh tiap per rakyat bawa satu botol pertamax,,,gk mungkin lapas sanggup kasih makan 10rb rakyat",ngomong doang bakar rumah ajak 10rb rakyat suruh rakyat bawa botol pertamaxgk lapas sanggup kasih makan 10rb rakyat
uN2RQyPEl1Y,@SamsungJ-zi9hx,2025-02-23T15:10:34Z,"Prabowo terbitkan Kepres utk mencabut ijin PIK2. Hentikan PSN PIK2, PSN Rempang dan PSN² lainnya era jokowi yg menggusur- merampas hak² rakyat. Tangkap jokowi, Aguan, Anthony Salim, Ali Hanafi Lijaya, Gojali/ Engcun, Nono Sampono, Fredy Numberi, Mandor Memet,dan cabut ijin usahaPerusahaan²  yg telibat pembangunan PIK2.  Adili dan jatuhi hukuman se-berat³nya",prabowo terbit pres utk cabut ijin pik2 henti psn pik2 psn rempang psn era jokowi gusur rampas hak rakyat tangkap jokowi aguan anthony salim ali hanafi lijaya gojali engcun nono sampono fredy numberi mandor memetdan cabut ijin usahaperusahaan telibat bangun pik2 adil jatuh hukum berat
uN2RQyPEl1Y,@Cantikkkbangett,2025-02-23T14:58:23Z,"Kasus Rempang,,kasus km 50 dan kasus pagar laut itu harus d usut,,mahasiswa gak percaya  tinggal masarakat,,klu  hukum gak d tegakan repormasi jilid dua pasti terjadi",kasus rempangkasus km 50 pagar laut d usutmahasiswa percaya tinggal masarakatklu hukum d tega repormasi jilid
uN2RQyPEl1Y,@SutimanGuntur-nl3vn,2025-02-23T14:57:44Z,ADILI MULYONO SI BIANG KEROK<br>TERKORUP KELAS DUNIA,adil mulyono si biang kerokbrterkorup kelas dunia
uN2RQyPEl1Y,@yuliuskatuuk1797,2025-02-23T14:47:41Z,"Ini manusia penipu,tua bangka apa yg anda buat untuk negara kita?",ini manusia peniputua bangka negara
uN2RQyPEl1Y,@AdeRohaeni-l2l,2025-02-23T14:38:59Z,Manusia tolo,manusia tolo
uN2RQyPEl1Y,@AcungAcungi-xs2gp,2025-02-23T14:34:41Z,Siapapun kalo tidak memihak kepada rakyat turun saja kalian itu pelayan kami pelayan rakyat ☝,siapa kalo rakyat turun layan layan rakyat
uN2RQyPEl1Y,@SitiHilya-p5n,2025-02-23T14:25:47Z,"kembalikan RUU KPK, sahkan uud perampasan aset koruptor dan penjarakan mulyono dan keluarga..",kembali ruu kpk sahkan uud ampas aset koruptor penjara mulyono keluarga
uN2RQyPEl1Y,@undanghermana9025,2025-02-23T14:06:53Z,MANA MAHASUWA SOLO DIEUM BAE KONSTITUSI DI OBOK OBOK  MULYONO PERUSAK TATANAN MK MELALUI PAMANNYA MEMALUKAN DUNIA,mana mahasuwa solo dieum bae konstitusi di obok obok mulyono usak tatanan mk lalu paman malu dunia
uN2RQyPEl1Y,@samsuri3827,2025-02-23T14:02:23Z,solo bela bangsa bukan bela penghianat mantap solo,solo bela bangsa bela penghianat mantap solo
uN2RQyPEl1Y,@budisetiawan-gz9wt,2025-02-23T14:00:28Z,Said dungu makin parah sakit jiwanya,said dungu parah sakit jiwa
uN2RQyPEl1Y,@ninasatriani6924,2025-02-23T13:50:09Z,"Subscriber baru….Mendukung Manusia Merdeka…. <a href=""http://www.youtube.com/results?search_query=%23salamrevolusi"">#SALAMREVOLUSI</a> 🇮🇩🔥🔥🔥",subscriber barumendukung manusia merdeka a href
uN2RQyPEl1Y,@mardhiyahhayati1229,2025-02-23T13:48:42Z,INDOESIA   benarbenar gelap   😢,indoesia benarbenar gelap
uN2RQyPEl1Y,@ZaenudinFadillah-vj3pj,2025-02-23T13:46:32Z,Konten pembenci Munafik berkomen jahat sesuai kata hatinya lanjut broo dg kebencianmu jangan kendor sampai ajal menjemput agar ada nilai tambah di akhirat kelak,konten benci munafik berkomen jahat sesuai hati broo dg benci kendor ajal jemput nilai akhirat kelak
uN2RQyPEl1Y,@mardintanduklangi6221,2025-02-23T13:43:08Z,Jika solo teriak tangkap jokowi...itu arti nya manusia 1 ini sdh se harus nya di seret ke pengadilan.,jika solo teriak tangkap jokowiitu arti nya manusia 1 sdh nya seret adil
uN2RQyPEl1Y,@kustiawannivanca9322,2025-02-23T13:14:10Z,"Mantapp,, warga solo, sudah melek jangan mau kena, imbas nya,,  ke busukan, dan kezoliman,, keserakahan,, mulyono, dan samsul,, serta ternak2 nyaa,,  ndasmu, 😂",mantapp warga solo melek kena imbas nya busuk kezoliman serakah mulyono samsul ternak2 nyaa ndasmu
uN2RQyPEl1Y,@ikhsansyahroni6148,2025-02-23T13:10:46Z,"Ndasmu tdk begitu kasar, yg kasar itu raimu",ndasmu kasar kasar rai
uN2RQyPEl1Y,@indonesiaku4807,2025-02-23T13:05:34Z,"Siapa,enggak,teriakkan,adili,Jokowi,udah,kena,mentalnya.penjilat,",siapaenggakteriakkanadilijokowiudahkenamentalnyapenjilat
uN2RQyPEl1Y,@jatmikoari2013,2025-02-23T12:59:51Z,* Gelap bagi yang kalah pemilu pilpres kemarin dan terang bagi yang menang pemilu pilpres kemarin.<br>* Habis gelap maka terbitlah terang.<br>* Begitu ceritanya .....!.<br>-------------<br>* Indonesia itu Nggak gelap ...!.<br>* karena jika selalu berburuk sangka terus dan memakai kaca mata hitam terus maka semuanya jadi terlihat gelap dan akhirnya pada kebingungan sendiri  karena akibat rasa kebencian yang sudah begitu akut kepada bapak jokowi.<br>------------<br>* Akhirnya cara berfikirnya pun jadi selalu  pesimis karena semuanya jadi terlihat gelap gara gara akibat berburuk sangka dan kaca mata hitamnya itu nggak mau dilepas dan terus saja dipakai.<br>------------<br>* Hari sudah Siang hari tapi masih saja memakai kaca mata gelap jadinya terlihat suasana seperti malam terus.,gelap kalah milu pilpres kemarin terang menang milu pilpres kemarinbr habis gelap terbit terangbr begitu cerita brbr indonesia nggak gelap br buruk sangka pakai kaca mata hitam gelap bingung akibat benci akut jokowibrbr akhir berfikirnya pesimis gelap gara gara akibat buruk sangka kaca mata hitam nggak lepas dipakaibrbr hari siang pakai kaca mata gelap suasana malam
uN2RQyPEl1Y,@risdawandawan344,2025-02-23T12:59:19Z,Aku gak merasa sedikitpun merasa Indonesia gelap.apanya yang gelap...,aku sedikit indonesia gelapapanya gelap
uN2RQyPEl1Y,@julprial64,2025-02-23T12:33:10Z,Tolong pak kantor kalian di mana 1yg ke 2tlg no hp biar kami rakyat tau dan bisa menghubungi kalian karna ini cina kan kalian lebih tau dia menggusir kita hampir di seluruh Indonesia jadi tolong,tolong kantor 1yg 2tlg no hp biar rakyat tau hubung karna cina tau menggusir indonesia tolong
uN2RQyPEl1Y,@HjFirman-db8od,2025-02-23T12:30:19Z,"Ku❤bangsa indonesia, Biang kerok mulyono yang Gelap",bangsa indonesia biang kerok mulyono gelap
uN2RQyPEl1Y,@faihahiha1284,2025-02-23T12:29:06Z,Etnis mereka yg mengusir kita 😢 tapi emang nyatanya gitu,etnis usir emang gitu
uN2RQyPEl1Y,@faihahiha1284,2025-02-23T12:25:29Z,Mulyono mulyono 😂😂😂 syahwatmu besar ternyata,mulyono mulyono syahwat
uN2RQyPEl1Y,@user-xw8fn9tr3q,2025-02-23T12:05:40Z,saatnya Indonesia bangkit tuk menaikkan pajak motor 66 % guna membayar hutangnya wiwi..  phk  dimana mana pajak dinaikkan..,indonesia bangkit tuk naik pajak motor 66 bayar hutang wiwi phk mana pajak naik
uN2RQyPEl1Y,@imronberly7073,2025-02-23T10:51:04Z,"Presiden tempramental, ngk pantas kata-kata itu di ucapkan oleh presiden.",presiden tempramental ngk katakata ucap presiden
uN2RQyPEl1Y,@WahyuChandrawanto,2025-02-23T10:48:53Z,# adili Jokowi dan Gibran maupun keluarga nya dan oligarki. Seret mereka pakai mobil Esemka.,adil jokowi gibran keluarga nya oligarki seret pakai mobil esemka
uN2RQyPEl1Y,@lind2289,2025-02-23T10:44:40Z,Praktek &quot;perdalangan politik&quot; mengakibatkan  negeri ini  menjadi dunia pewayangan.. Oknum pejabat hanya  sebagai &quot;wayang2 kulit&#39;  tanpa  roh/hati nurani... Gelaap!! 😄🙏,praktek quotperdalangan politikquot akibat negeri dunia wayang oknum jabat quotwayang2 kulit rohhati nurani gelaap
uN2RQyPEl1Y,@121-r4e,2025-02-23T10:35:44Z,Perusak konstitusi  itu bernama mulyono,usak konstitusi nama mulyono
uN2RQyPEl1Y,@nartikotik4192,2025-02-23T10:30:25Z,Rakyat harus di kasih mandiri anak muda harus di kasih kerjaan jgn di jejelin uang demi kebiadaban keluarga  dinasti.rakyat harus cerdas .,rakyat kasih mandiri anak muda kasih kerja jgn jejelin uang biadab keluarga dinastirakyat cerdas
uN2RQyPEl1Y,@nartikotik4192,2025-02-23T10:26:09Z,Rakyat harus di pinterin jgn mau di bodohin mulyono dgn di kasih sembako jgn mau.di budak &quot; mulyono,rakyat pinterin jgn bodohin mulyono kasih sembako jgn maudi budak quot mulyono
uN2RQyPEl1Y,@nizamnizam5540,2025-02-23T10:21:16Z,TERBAIK,baik
uN2RQyPEl1Y,@bambangnuryanto4272,2025-02-23T10:13:54Z,"secara logika kalo nggak punya banyak uang si WIWI nggak mungkin cawe2 terus masalah pemerintahan, bayangkan batu bara di export, negara hanya dapat 20% yg 80% kemana. belum tambang nikel, dll",logika kalo nggak uang si wiwi nggak cawe2 perintah bayang batu bara export negara 20 80 mana tambang nikel dll
uN2RQyPEl1Y,@ErrynHastaneyrin,2025-02-23T10:04:58Z,Semoga disegerakan ADILI JOKOWI DAN ANTEK ANTEKNYA.,moga segera adil jokowi dan antek antek
uN2RQyPEl1Y,@BerkahVivo-t6v,2025-02-23T09:51:01Z,NDASMU    Prabowo  NDASMU bangga banget   teriak  NDASMU,ndasmu prabowo ndasmu bangga banget teriak ndasmu
uN2RQyPEl1Y,@Damun-o2h,2025-02-23T09:41:51Z,"Ko persiden gomong ya kasar sekali gomong ya,endasmu,ega ada sopan santun ya,",ko persiden gomong ya kasar gomong yaendasmuega sopan santun ya
uN2RQyPEl1Y,@Mery-u9l,2025-02-23T09:24:22Z,"Bukan china yg mau ,tapi si jkw yg dgn senang hati mau menjualnya krn sdg butuh uang ,utk menyogok spy anak kesayangannya naik jbtn,toh nanti stl dpt jbtnnya bisa ambil uangnya kembali.",bukan china si jkw senang hati jual krn sdg butuh uang utk sogok spy anak sayang jbtntoh stl dpt jbtnnya ambil uang
uN2RQyPEl1Y,@blacksam5906,2025-02-23T09:03:35Z,Terbukti demo nya tidak ada hasilnya,bukti demo nya hasil
uN2RQyPEl1Y,@jhanhendri5008,2025-02-23T08:29:49Z,Ini manusia sakit jiwa 😅,ini manusia sakit jiwa
uN2RQyPEl1Y,@matmotor7572,2025-02-23T08:15:51Z,Rakyat hanya mampu berteriak teriak di jalanan. Tapi gue yakin gak ada siapa pun  yang berani menangkap Jokowi. 😢,rakyat teriak teriak jalan tapi gue berani tangkap jokowi
uN2RQyPEl1Y,@EniR-oq7hu,2025-02-23T07:59:46Z,Tepat sekali memang  kata bung rocky gerung  pas,tepat rocky gerung pas
uN2RQyPEl1Y,@samino9257,2025-02-23T07:51:02Z,Seret jokowi dan antek2nya ke  pengadilan dan hukum mati,seret jokowi antek2nya adil hukum mati
uN2RQyPEl1Y,@DaniahNia-h6t,2025-02-23T07:43:26Z,Adili said didu megawati dan jolowi,adil said didu megawati jolowi
uN2RQyPEl1Y,@PutriSyaumi,2025-02-23T06:57:01Z,"Signal untuk penurunan wowo dan naik nya fufufafa..<br>Skenario Mulyono berjalan lancar, semua di danai ....???",signal turun wowo nya fufufafabrskenario mulyono jalan lancar dana
uN2RQyPEl1Y,@MirzaZuhry,2025-02-23T06:14:17Z,Anda itu tokoh &quot; kegelapan,anda tokoh quot gelap
uN2RQyPEl1Y,@AgusArifin-r1v,2025-02-23T05:47:10Z,P.prabowo<br>Segerah.prin<br>Tah.kapolri<br>T.n.i.tangkap<br>Otak.pelaku<br>Demu.tiapa<br>Hari.tiap.minggu.gak.mewakili.rakyat.cuma.menamba<br>Keonaran.<br>Keresahan<br>Masarakat<br>Ayuo.segrah<br>Tangkap<br>Kenali.orang2<br>Nya.<br>Refi.karug<br>Said.bodoh<br>Roki.gerong<br>Faisal.sergap<br>Abroham.comot.dan.banyak<br>Yg.lain<br>Klompok.ora<br>Ng.semacam<br>Mereka.lenyap.dari.muka<br>Bumi.indonesia.aman,pprabowobrsegerahprinbrtahkapolribrtnitangkapbrotakpelakubrdemutiapabrharitiapminggugakmewakilirakyatcumamenambabrkeonaranbrkeresahanbrmasarakatbrayuosegrahbrtangkapbrkenaliorang2brnyabrrefikarugbrsaidbodohbrrokigerongbrfaisalsergapbrabrohamcomotdanbanyakbryglainbrklompokorabrngsemacambrmerekalenyapdarimukabrbumiindonesiaaman
uN2RQyPEl1Y,@asanurhafiza3362,2025-02-23T05:41:30Z,Adili mulyono,adil mulyono
uN2RQyPEl1Y,@SuyotoTumpakkebo,2025-02-23T05:40:41Z,Info gelap gulita... Reformasi sudah tidak berarti.. Simua pakai koneksi kolisi.. Bayar.. Bayaarrr..,info gelap gulita reformasi simua pakai koneksi kolisi bayar bayaarrr
uN2RQyPEl1Y,@Slamet_omon-omon,2025-02-23T05:34:38Z,"Gw aja rakyata paham dgn ngerti Kenapa JOKOWI bisa bertahan hingga saat ini dan masih punya pengaruh walaupun secara terang-terangan melanggar hukum, konstitusi &amp; memenangkan nominasi OCCRP sbg pemimpin ter-korup tetap aman2 saja??? Sebab dilingkaran kekuasaan saat ini banyak penghianat yg menikmati hasil kejahatan yg dia lakukan bersama-sama.",gw aja rakyata paham ngerti kenapa jokowi tahan pengaruh terangterangan langgar hukum konstitusi amp menang nominasi occrp sbg pimpin korup aman2 sebab lingkar kuasa penghianat nikmat hasil jahat laku bersamasama
uN2RQyPEl1Y,@SugengNugroho-i4b,2025-02-23T05:31:56Z,Saat nya RAKYAT INDONESIA BANGKIT...DEMI MASA DEPAN INDONESIA DAN ANGSA.&quot;REVOLUSI,saat nya rakyat indonesia bangkitdemi masa depan indonesia dan angsaquotrevolusi
uN2RQyPEl1Y,@purwowidodo3867,2025-02-23T05:25:21Z,Ayo Pak Prabowo  bersamalah Dengan rakyat abaikan Jokowi...biar rakyatmu tenang,ayo pak prabowo sama dengan rakyat abai jokowibiar rakyat tenang
uN2RQyPEl1Y,@tarsisiusrn7073,2025-02-23T05:24:06Z,"Profokator,tangkap mereka ini",profokatortangkap
uN2RQyPEl1Y,@EgonTaufani,2025-02-23T05:12:31Z,Otak n muka loe gelap bro,otak n muka loe gelap bro
uN2RQyPEl1Y,@NenehNurysnti,2025-02-23T04:52:13Z,Endasnya prabowo bukan endasku. Aku cuma bisa berdo a buat prabowo semoga segera lengser,endas prabowo endas aku berdo a prabowo moga lengser
uN2RQyPEl1Y,@NenehNurysnti,2025-02-23T04:50:11Z,Lengser lah kau prabowo.,lengser kau prabowo
uN2RQyPEl1Y,@catnice000,2025-02-23T04:43:16Z,Sehat2 pk MSD &amp; kawan2 yg trs memberi pencerahan 💪👍,sehat2 pk msd amp kawan2 trs cerah
uN2RQyPEl1Y,@johnsonlumbanraja5399,2025-02-23T04:37:02Z,Udah gelap suram.lg dan semua pejabatnya omon omon,udah gelap suramlg jabat omon omon
uN2RQyPEl1Y,@ruffinochanelmusic8385,2025-02-23T04:34:21Z,Bubar lah negara ini gegara oranh soloo,bubar negara gegara oranh soloo
uN2RQyPEl1Y,@jajangmasduki8702,2025-02-23T04:30:31Z,SEGERA SEGERA BERGERAK BERGERAK SERENTAK SERENTAK..MAJULAH MAJULAH ...MENNAANNGGG 🎉🎉🎉❤❤❤,segera segera gerak gerak serentak serentakmajulah maju mennaannggg
uN2RQyPEl1Y,@marissaaprianis885,2025-02-23T04:20:24Z,😂😂,
uN2RQyPEl1Y,@marissaaprianis885,2025-02-23T04:17:13Z,😂😂 kacau.,kacau
uN2RQyPEl1Y,@marissaaprianis885,2025-02-23T04:15:18Z,👍👍,
uN2RQyPEl1Y,@marissaaprianis885,2025-02-23T04:14:18Z,Jahat sekali.,jahat
uN2RQyPEl1Y,@marissaaprianis885,2025-02-23T04:09:10Z,Astgfirullahalazim..,astgfirullahalazim
uN2RQyPEl1Y,@FransKoten,2025-02-23T03:59:12Z,Tangkap dan adili jokowi sekeluarga,tangkap adil jokowi keluarga
uN2RQyPEl1Y,@mutamamanurung5946,2025-02-23T03:43:41Z,"Buat yg bagus ke Negara ini ,tunjukkan kerjamu jangan cuma cerita ?",buat bagus negara tunjuk kerja cerita
uN2RQyPEl1Y,@sapranperan2209,2025-02-23T03:36:15Z,adili Jokowi dan ternak ternak nya angkut semua,adil jokowi ternak ternak nya angkut
uN2RQyPEl1Y,@Yantobalikpapan123,2025-02-23T03:18:19Z,Sudah ku duga  kwalisi permanen itu untuk mengikat semua partai demi ambisi dan susuai keinginan penguasa lebih mudah .Galang .untuk membunuh  demokrasi seluruh  rakyat .,sudah ku duga kwalisi permanen ikat partai ambisi susuai kuasa mudah galang bunuh demokrasi rakyat
uN2RQyPEl1Y,@mohyunusyunus9653,2025-02-23T03:16:48Z,"Indonesia gelap indonesia di jual kepada segelintir orang,pemerintah lagi lagi ketar ketir",indonesia gelap indonesia jual gelintir orangpemerintah ketar tir
uN2RQyPEl1Y,@permatadewaVsd,2025-02-23T03:12:49Z,Seret Jokowi lawan siapapun penghalang nya,seret jokowi lawan halang nya
uN2RQyPEl1Y,@siswadiramli2658,2025-02-23T02:59:17Z,Barisan sakit hati....,baris sakit hati
uN2RQyPEl1Y,@PaulaTitisDewiPramesti,2025-02-23T02:49:43Z,mulailah dari Solo pak gerakkan pasukan yg kuat dan dan tangguh untuk Indonesia kita,solo gerak pasu kuat tangguh indonesia
uN2RQyPEl1Y,@PaulaTitisDewiPramesti,2025-02-23T02:45:54Z,ayooo pak cepat keluarkan pasukan bpk untuk melenyapkan penyebab # Indonesia gelap<br>supaya Indonesia segera terang cahayanya membahana ke seantero negri<br>saya berdoa semoga perjuangan bpk2 semua berhasil<br>Tuhan memberkati,ayooo cepat keluar pasu bpk lenyap sebab indonesia gelapbrsupaya indonesia terang cahaya bahana antero negribrsaya doa moga juang bpk2 berhasilbrtuhan kati
